character,category,base_species,keep(Y/n)
Iris (anime),anime,SPECIES_AXEW,Y
Iris (anime),anime,SPECIES_CUBCHOO,Y
Iris (anime),anime,SPECIES_DEINO,Y
Iris (anime),anime,SPECIES_DRATINI,Y
Iris (anime),anime,SPECIES_DRILBUR,Y
Iris (anime),anime,SPECIES_DRUDDIGON,Y
Iris (anime),anime,SPECIES_EMOLGA,Y
Iris (anime),anime,SPECIES_GIBLE,Y
Iris (anime),anime,SPECIES_GOLETT,Y
Iris (anime),anime,SPECIES_MINCCINO,Y
Iris (anime),anime,SPECIES_PANSAGE,Y
Iris (anime),anime,SPECIES_PATRAT,Y
Iris (anime),anime,SPECIES_PICHU,Y
Iris (anime),anime,SPECIES_RAYQUAZA,Y
Iris (anime),anime,SPECIES_SAWK,Y
Iris (anime),anime,SPECIES_SNIVY,Y
Iris (anime),anime,SPECIES_SWABLU,Y
Iris (anime),anime,SPECIES_VANILLITE,Y
Iris (anime),anime,SPECIES_VENIPEDE,Y
Iris (anime),anime,SPECIES_VIRIZION,Y
Iris (anime),anime,SPECIES_WOOBAT,Y
Iris (anime),anime,SPECIES_YAMASK,Y
James,anime,SPECIES_BELLSPROUT,Y
James,anime,SPECIES_CACNEA,Y
James,anime,SPECIES_CARNIVINE,Y
James,anime,SPECIES_CARVANHA,Y
James,anime,SPECIES_CELEBI,Y
James,anime,SPECIES_CHARMANDER,Y
James,anime,SPECIES_CHIMCHAR,Y
James,anime,SPECIES_CHINGLING,Y
James,anime,SPECIES_CROAGUNK,Y
James,anime,SPECIES_DITTO,Y
James,anime,SPECIES_DRUDDIGON,Y
James,anime,SPECIES_EKANS,Y
James,anime,SPECIES_ETERNATUS,Y
James,anime,SPECIES_FOONGUS,Y
James,anime,SPECIES_GASTLY,Y
James,anime,SPECIES_HIPPOPOTAS,Y
James,anime,SPECIES_HOPPIP,Y
James,anime,SPECIES_INKAY,Y
James,anime,SPECIES_KOFFING,Y
James,anime,SPECIES_LARVITAR,Y
James,anime,SPECIES_LICKITUNG,Y
James,anime,SPECIES_MAGIKARP,Y
James,anime,SPECIES_MAREANIE,Y
James,anime,SPECIES_MEOWTH,Y
James,anime,SPECIES_MIMEJR,Y
James,anime,SPECIES_MIMIKYU,Y
James,anime,SPECIES_MORPEKO,Y
James,anime,SPECIES_NUMEL,Y
James,anime,SPECIES_ODDISH,Y
James,anime,SPECIES_PICHU,Y
James,anime,SPECIES_PIDGEY,Y
James,anime,SPECIES_POLIWAG,Y
James,anime,SPECIES_PUMPKABOO,Y
James,anime,SPECIES_RALTS,Y
James,anime,SPECIES_RATTATA,Y
James,anime,SPECIES_ROCKRUFF,Y
James,anime,SPECIES_SKORUPI,Y
James,anime,SPECIES_SNEASEL,Y
James,anime,SPECIES_SNUBBULL,Y
James,anime,SPECIES_STUFFUL,Y
James,anime,SPECIES_SWINUB,Y
James,anime,SPECIES_TAILLOW,Y
James,anime,SPECIES_TENTACOOL,Y
James,anime,SPECIES_TIRTOUGA,Y
James,anime,SPECIES_WURMPLE,Y
James,anime,SPECIES_WYNAUT,Y
James,anime,SPECIES_YANMA,Y
James,anime,SPECIES_ZUBAT,Y
James,anime,SPECIES_ZYGARDE,Y
Janine,gymleader,SPECIES_BUDEW,Y
Janine,gymleader,SPECIES_CHIKORITA,Y
Janine,gymleader,SPECIES_CROAGUNK,Y
Janine,gymleader,SPECIES_EEVEE,Y
Janine,gymleader,SPECIES_EKANS,Y
Janine,gymleader,SPECIES_GIRAFARIG,Y
Janine,gymleader,SPECIES_GLIGAR,Y
Janine,gymleader,SPECIES_GRIMER,Y
Janine,gymleader,SPECIES_HOOTHOOT,Y
Janine,gymleader,SPECIES_KOFFING,Y
Janine,gymleader,SPECIES_NIDORAN_F,Y
Janine,gymleader,SPECIES_PINECO,Y
Janine,gymleader,SPECIES_SKARMORY,Y
Janine,gymleader,SPECIES_SKORUPI,Y
Janine,gymleader,SPECIES_SPINARAK,Y
Janine,gymleader,SPECIES_STANTLER,Y
Janine,gymleader,SPECIES_SUICUNE,Y
Janine,gymleader,SPECIES_TENTACOOL,Y
Janine,gymleader,SPECIES_VENONAT,Y
Janine,gymleader,SPECIES_ZUBAT,Y
Jasmine,gymleader,SPECIES_BELDUM,Y
Jasmine,gymleader,SPECIES_BRONZOR,Y
Jasmine,gymleader,SPECIES_CELESTEELA,Y
Jasmine,gymleader,SPECIES_CHIMCHAR,Y
Jasmine,gymleader,SPECIES_CORSOLA,Y
Jasmine,gymleader,SPECIES_DRILBUR,Y
Jasmine,gymleader,SPECIES_FERROSEED,Y
Jasmine,gymleader,SPECIES_KLINK,Y
Jasmine,gymleader,SPECIES_KOFFING,Y
Jasmine,gymleader,SPECIES_MAGIKARP,Y
Jasmine,gymleader,SPECIES_MAGNEMITE,Y
Jasmine,gymleader,SPECIES_MANTYKE,Y
Jasmine,gymleader,SPECIES_MAREEP,Y
Jasmine,gymleader,SPECIES_MAWILE,Y
Jasmine,gymleader,SPECIES_ONIX,Y
Jasmine,gymleader,SPECIES_PICHU,Y
Jasmine,gymleader,SPECIES_PINECO,Y
Jasmine,gymleader,SPECIES_PIPLUP,Y
Jasmine,gymleader,SPECIES_PONYTA,Y
Jasmine,gymleader,SPECIES_RIOLU,Y
Jasmine,gymleader,SPECIES_SCYTHER,Y
Jasmine,gymleader,SPECIES_SKARMORY,Y
Jasmine,gymleader,SPECIES_SLOWPOKE,Y
Jasmine,gymleader,SPECIES_SQUIRTLE,Y
Jasmine,gymleader,SPECIES_STANTLER,Y
Jasmine,gymleader,SPECIES_TOGEPI,Y
Jasmine,gymleader,SPECIES_TOTODILE,Y
Jasmine,gymleader,SPECIES_WYNAUT,Y
Jessie,anime,SPECIES_AIPOM,Y
Jessie,anime,SPECIES_BUNEARY,Y
Jessie,anime,SPECIES_CACNEA,Y
Jessie,anime,SPECIES_CELEBI,Y
Jessie,anime,SPECIES_CHARMANDER,Y
Jessie,anime,SPECIES_CYNDAQUIL,Y
Jessie,anime,SPECIES_DITTO,Y
Jessie,anime,SPECIES_DRUDDIGON,Y
Jessie,anime,SPECIES_EKANS,Y
Jessie,anime,SPECIES_ETERNATUS,Y
Jessie,anime,SPECIES_FEEBAS,Y
Jessie,anime,SPECIES_FRILLISH,Y
Jessie,anime,SPECIES_GASTLY,Y
Jessie,anime,SPECIES_GLAMEOW,Y
Jessie,anime,SPECIES_HAPPINY,Y
Jessie,anime,SPECIES_HIPPOPOTAS,Y
Jessie,anime,SPECIES_IGGLYBUFF,Y
Jessie,anime,SPECIES_INKAY,Y
Jessie,anime,SPECIES_KOFFING,Y
Jessie,anime,SPECIES_LARVITAR,Y
Jessie,anime,SPECIES_LICKITUNG,Y
Jessie,anime,SPECIES_MAGIKARP,Y
Jessie,anime,SPECIES_MAREANIE,Y
Jessie,anime,SPECIES_MAWILE,Y
Jessie,anime,SPECIES_MEOWTH,Y
Jessie,anime,SPECIES_MEW,Y
Jessie,anime,SPECIES_MIMEJR,Y
Jessie,anime,SPECIES_MIMIKYU,Y
Jessie,anime,SPECIES_MISDREAVUS,Y
Jessie,anime,SPECIES_MUNCHLAX,Y
Jessie,anime,SPECIES_MURKROW,Y
Jessie,anime,SPECIES_ODDISH,Y
Jessie,anime,SPECIES_PACHIRISU,Y
Jessie,anime,SPECIES_PICHU,Y
Jessie,anime,SPECIES_PIDGEY,Y
Jessie,anime,SPECIES_PIPLUP,Y
Jessie,anime,SPECIES_PUMPKABOO,Y
Jessie,anime,SPECIES_RALTS,Y
Jessie,anime,SPECIES_RATTATA,Y
Jessie,anime,SPECIES_SEVIPER,Y
Jessie,anime,SPECIES_SKORUPI,Y
Jessie,anime,SPECIES_SMOOCHUM,Y
Jessie,anime,SPECIES_SNEASEL,Y
Jessie,anime,SPECIES_SNUBBULL,Y
Jessie,anime,SPECIES_STARYU,Y
Jessie,anime,SPECIES_STUFFUL,Y
Jessie,anime,SPECIES_TIRTOUGA,Y
Jessie,anime,SPECIES_TOGEPI,Y
Jessie,anime,SPECIES_TYROGUE,Y
Jessie,anime,SPECIES_WOOBAT,Y
Jessie,anime,SPECIES_WURMPLE,Y
Jessie,anime,SPECIES_WYNAUT,Y
Jessie,anime,SPECIES_YANMA,Y
Jessie,anime,SPECIES_ZUBAT,Y
Jessie,anime,SPECIES_ZYGARDE,Y
Juan,gymleader,SPECIES_AZURILL,Y
Juan,gymleader,SPECIES_BARBOACH,Y
Juan,gymleader,SPECIES_CHINCHOU,Y
Juan,gymleader,SPECIES_CHINGLING,Y
Juan,gymleader,SPECIES_CLAMPERL,Y
Juan,gymleader,SPECIES_CORPHISH,Y
Juan,gymleader,SPECIES_CORSOLA,Y
Juan,gymleader,SPECIES_FEEBAS,Y
Juan,gymleader,SPECIES_GOLDEEN,Y
Juan,gymleader,SPECIES_GROUDON,Y
Juan,gymleader,SPECIES_HORSEA,Y
Juan,gymleader,SPECIES_KYOGRE,Y
Juan,gymleader,SPECIES_LAPRAS,Y
Juan,gymleader,SPECIES_LUVDISC,Y
Juan,gymleader,SPECIES_POLIWAG,Y
Juan,gymleader,SPECIES_RELICANTH,Y
Juan,gymleader,SPECIES_SPHEAL,Y
Juan,gymleader,SPECIES_STARYU,Y
Juan,gymleader,SPECIES_SURSKIT,Y
Juan,gymleader,SPECIES_TENTACOOL,Y
Juan,gymleader,SPECIES_WAILMER,Y
Juan,gymleader,SPECIES_WINGULL,Y
Jupiter,villain,SPECIES_ARCEUS,Y
Jupiter,villain,SPECIES_AZELF,Y
Jupiter,villain,SPECIES_BRONZOR,Y
Jupiter,villain,SPECIES_CHIMCHAR,Y
Jupiter,villain,SPECIES_CROAGUNK,Y
Jupiter,villain,SPECIES_DIALGA,Y
Jupiter,villain,SPECIES_DRATINI,Y
Jupiter,villain,SPECIES_EEVEE,Y
Jupiter,villain,SPECIES_FEEBAS,Y
Jupiter,villain,SPECIES_GIBLE,Y
Jupiter,villain,SPECIES_GIRATINA,Y
Jupiter,villain,SPECIES_GLAMEOW,Y
Jupiter,villain,SPECIES_HEATRAN,Y
Jupiter,villain,SPECIES_MESPRIT,Y
Jupiter,villain,SPECIES_PALKIA,Y
Jupiter,villain,SPECIES_PIPLUP,Y
Jupiter,villain,SPECIES_RIOLU,Y
Jupiter,villain,SPECIES_SABLEYE,Y
Jupiter,villain,SPECIES_SHELLOS,Y
Jupiter,villain,SPECIES_STUNKY,Y
Jupiter,villain,SPECIES_TANGELA,Y
Jupiter,villain,SPECIES_UXIE,Y
Jupiter,villain,SPECIES_ZUBAT,Y
Kabu,gymleader,SPECIES_ARROKUDA,Y
Kabu,gymleader,SPECIES_ETERNATUS,Y
Kabu,gymleader,SPECIES_FEEBAS,Y
Kabu,gymleader,SPECIES_FUECOCO,Y
Kabu,gymleader,SPECIES_GROWLITHE,Y
Kabu,gymleader,SPECIES_LITWICK,Y
Kabu,gymleader,SPECIES_MOLTRES,Y
Kabu,gymleader,SPECIES_MORPEKO,Y
Kabu,gymleader,SPECIES_NUMEL,Y
Kabu,gymleader,SPECIES_ROLYCOLY,Y
Kabu,gymleader,SPECIES_SALANDIT,Y
Kabu,gymleader,SPECIES_SIZZLIPEDE,Y
Kabu,gymleader,SPECIES_SPRIGATITO,Y
Kabu,gymleader,SPECIES_TORKOAL,Y
Kabu,gymleader,SPECIES_VULPIX,Y
Kahili,elite4,SPECIES_BUZZWOLE,Y
Kahili,elite4,SPECIES_CELESTEELA,Y
Kahili,elite4,SPECIES_HAWLUCHA,Y
Kahili,elite4,SPECIES_KARTANA,Y
Kahili,elite4,SPECIES_LITTEN,Y
Kahili,elite4,SPECIES_ORICORIO,Y
Kahili,elite4,SPECIES_PIKIPEK,Y
Kahili,elite4,SPECIES_RUFFLET,Y
Kahili,elite4,SPECIES_SKARMORY,Y
Kahili,elite4,SPECIES_TAPU_BULU,Y
Kahili,elite4,SPECIES_TAPU_FINI,Y
Kahili,elite4,SPECIES_TAPU_LELE,Y
Kahili,elite4,SPECIES_TYPE_NULL,Y
Kahili,elite4,SPECIES_VULLABY,Y
Kahili,elite4,SPECIES_ZUBAT,Y
Karen,elite4,SPECIES_ABSOL,Y
Karen,elite4,SPECIES_ARTICUNO,Y
Karen,elite4,SPECIES_BELLSPROUT,Y
Karen,elite4,SPECIES_CELEBI,Y
Karen,elite4,SPECIES_CLEFFA,Y
Karen,elite4,SPECIES_EEVEE,Y
Karen,elite4,SPECIES_GASTLY,Y
Karen,elite4,SPECIES_HOUNDOUR,Y
Karen,elite4,SPECIES_HO_OH,Y
Karen,elite4,SPECIES_LUGIA,Y
Karen,elite4,SPECIES_MAGBY,Y
Karen,elite4,SPECIES_MEOWTH,Y
Karen,elite4,SPECIES_MISDREAVUS,Y
Karen,elite4,SPECIES_MOLTRES,Y
Karen,elite4,SPECIES_MURKROW,Y
Karen,elite4,SPECIES_ODDISH,Y
Karen,elite4,SPECIES_SLOWPOKE,Y
Karen,elite4,SPECIES_SNEASEL,Y
Karen,elite4,SPECIES_SNUBBULL,Y
Karen,elite4,SPECIES_SPIRITOMB,Y
Karen,elite4,SPECIES_TOTODILE,Y
Karen,elite4,SPECIES_VOLTORB,Y
Karen,elite4,SPECIES_ZAPDOS,Y
Katy,gymleader,SPECIES_CLODSIRE,Y
Katy,gymleader,SPECIES_COMBEE,Y
Katy,gymleader,SPECIES_DEWPIDER,Y
Katy,gymleader,SPECIES_DIGLETT,Y
Katy,gymleader,SPECIES_HERACROSS,Y
Katy,gymleader,SPECIES_NYMBLE,Y
Katy,gymleader,SPECIES_PICHU,Y
Katy,gymleader,SPECIES_PINECO,Y
Katy,gymleader,SPECIES_SPRIGATITO,Y
Katy,gymleader,SPECIES_TAROUNTULA,Y
Katy,gymleader,SPECIES_TEDDIURSA,Y
Kiawe (anime),anime,SPECIES_CHARMANDER,Y
Kiawe (anime),anime,SPECIES_CORPHISH,Y
Kiawe (anime),anime,SPECIES_COSMOG,Y
Kiawe (anime),anime,SPECIES_CUBONE,Y
Kiawe (anime),anime,SPECIES_ELEKID,Y
Kiawe (anime),anime,SPECIES_GASTLY,Y
Kiawe (anime),anime,SPECIES_GRUBBIN,Y
Kiawe (anime),anime,SPECIES_LILLIPUP,Y
Kiawe (anime),anime,SPECIES_MANTYKE,Y
Kiawe (anime),anime,SPECIES_NECROZMA,Y
Kiawe (anime),anime,SPECIES_ONIX,Y
Kiawe (anime),anime,SPECIES_POPPLIO,Y
Kiawe (anime),anime,SPECIES_ROCKRUFF,Y
Kiawe (anime),anime,SPECIES_SALANDIT,Y
Kiawe (anime),anime,SPECIES_SCORBUNNY,Y
Kiawe (anime),anime,SPECIES_TAUROS,Y
Kiawe (anime),anime,SPECIES_TURTONATOR,Y
Kiawe (anime),anime,SPECIES_TYPE_NULL,Y
Kiawe (anime),anime,SPECIES_WAILMER,Y
Kiawe (anime),anime,SPECIES_YUNGOOS,Y
Kiawe (anime),anime,SPECIES_ZUBAT,Y
Kofu,gymleader,SPECIES_CLAUNCHER,Y
Kofu,gymleader,SPECIES_CRABRAWLER,Y
Kofu,gymleader,SPECIES_GREAT_TUSK,Y
Kofu,gymleader,SPECIES_HATENNA,Y
Kofu,gymleader,SPECIES_IRON_TREADS,Y
Kofu,gymleader,SPECIES_SHROOMISH,Y
Kofu,gymleader,SPECIES_SNORUNT,Y
Kofu,gymleader,SPECIES_TOTODILE,Y
Kofu,gymleader,SPECIES_VELUZA,Y
Kofu,gymleader,SPECIES_WIGLETT,Y
Kofu,gymleader,SPECIES_WINGULL,Y
Koga,elite4,SPECIES_ARTICUNO,Y
Koga,elite4,SPECIES_CHARMANDER,Y
Koga,elite4,SPECIES_CHINCHOU,Y
Koga,elite4,SPECIES_CLEFFA,Y
Koga,elite4,SPECIES_CROAGUNK,Y
Koga,elite4,SPECIES_CUBONE,Y
Koga,elite4,SPECIES_DITTO,Y
Koga,elite4,SPECIES_DRATINI,Y
Koga,elite4,SPECIES_DROWZEE,Y
Koga,elite4,SPECIES_EKANS,Y
Koga,elite4,SPECIES_GASTLY,Y
Koga,elite4,SPECIES_GLIGAR,Y
Koga,elite4,SPECIES_GRIMER,Y
Koga,elite4,SPECIES_GULPIN,Y
Koga,elite4,SPECIES_HAPPINY,Y
Koga,elite4,SPECIES_KOFFING,Y
Koga,elite4,SPECIES_LAPRAS,Y
Koga,elite4,SPECIES_MAGBY,Y
Koga,elite4,SPECIES_MOLTRES,Y
Koga,elite4,SPECIES_NIDORAN_F,Y
Koga,elite4,SPECIES_NIDORAN_M,Y
Koga,elite4,SPECIES_PARAS,Y
Koga,elite4,SPECIES_PICHU,Y
Koga,elite4,SPECIES_PIDGEY,Y
Koga,elite4,SPECIES_PINECO,Y
Koga,elite4,SPECIES_PSYDUCK,Y
Koga,elite4,SPECIES_RHYHORN,Y
Koga,elite4,SPECIES_SCYTHER,Y
Koga,elite4,SPECIES_SPINARAK,Y
Koga,elite4,SPECIES_STANTLER,Y
Koga,elite4,SPECIES_STUNKY,Y
Koga,elite4,SPECIES_TANGELA,Y
Koga,elite4,SPECIES_TENTACOOL,Y
Koga,elite4,SPECIES_VENONAT,Y
Koga,elite4,SPECIES_VOLTORB,Y
Koga,elite4,SPECIES_VULPIX,Y
Koga,elite4,SPECIES_ZAPDOS,Y
Koga,elite4,SPECIES_ZUBAT,Y
Korrina,gymleader,SPECIES_ABSOL,Y
Korrina,gymleader,SPECIES_CHESPIN,Y
Korrina,gymleader,SPECIES_CRABRAWLER,Y
Korrina,gymleader,SPECIES_FARFETCHD_GALARIAN,Y
Korrina,gymleader,SPECIES_HAWLUCHA,Y
Korrina,gymleader,SPECIES_HONEDGE,Y
Korrina,gymleader,SPECIES_MACHOP,Y
Korrina,gymleader,SPECIES_MARSHADOW,Y
Korrina,gymleader,SPECIES_MEDITITE,Y
Korrina,gymleader,SPECIES_MIENFOO,Y
Korrina,gymleader,SPECIES_PHANTUMP,Y
Korrina,gymleader,SPECIES_RALTS,Y
Korrina,gymleader,SPECIES_RIOLU,Y
Korrina,gymleader,SPECIES_YVELTAL,Y
Kris,protagonist,SPECIES_BONSLY,Y
Kris,protagonist,SPECIES_CHIKORITA,Y
Kris,protagonist,SPECIES_CYNDAQUIL,Y
Kris,protagonist,SPECIES_EEVEE,Y
Kris,protagonist,SPECIES_ENTEI,Y
Kris,protagonist,SPECIES_FARFETCHD,Y
Kris,protagonist,SPECIES_HO_OH,Y
Kris,protagonist,SPECIES_IGGLYBUFF,Y
Kris,protagonist,SPECIES_MAGIKARP,Y
Kris,protagonist,SPECIES_MAREEP,Y
Kris,protagonist,SPECIES_MUNCHLAX,Y
Kris,protagonist,SPECIES_RAIKOU,Y
Kris,protagonist,SPECIES_SLOWPOKE,Y
Kris,protagonist,SPECIES_SUICUNE,Y
Kris,protagonist,SPECIES_TOTODILE,Y
Kris,protagonist,SPECIES_VOLTORB,Y
Kukui,champion,SPECIES_BRUXISH,Y
Kukui,champion,SPECIES_CELESTEELA,Y
Kukui,champion,SPECIES_COSMOG,Y
Kukui,champion,SPECIES_DRAMPA,Y
Kukui,champion,SPECIES_FOMANTIS,Y
Kukui,champion,SPECIES_GRUBBIN,Y
Kukui,champion,SPECIES_GUZZLORD,Y
Kukui,champion,SPECIES_LITTEN,Y
Kukui,champion,SPECIES_MAGNEMITE,Y
Kukui,champion,SPECIES_MUNCHLAX,Y
Kukui,champion,SPECIES_PICHU,Y
Kukui,champion,SPECIES_PIKIPEK,Y
Kukui,champion,SPECIES_POPPLIO,Y
Kukui,champion,SPECIES_ROCKRUFF,Y
Kukui,champion,SPECIES_ROTOM,Y
Kukui,champion,SPECIES_ROWLET,Y
Kukui,champion,SPECIES_RUFFLET,Y
Kukui,champion,SPECIES_TAPU_BULU,Y
Kukui,champion,SPECIES_TAPU_KOKO,Y
Kukui,champion,SPECIES_TYPE_NULL,Y
Kukui,champion,SPECIES_VULPIX,Y
Lana (anime),anime,SPECIES_BLACEPHALON,Y
Lana (anime),anime,SPECIES_BOUNSWEET,Y
Lana (anime),anime,SPECIES_COSMOG,Y
Lana (anime),anime,SPECIES_DEWPIDER,Y
Lana (anime),anime,SPECIES_DHELMISE,Y
Lana (anime),anime,SPECIES_DRAMPA,Y
Lana (anime),anime,SPECIES_DRATINI,Y
Lana (anime),anime,SPECIES_EEVEE,Y
Lana (anime),anime,SPECIES_FEEBAS,Y
Lana (anime),anime,SPECIES_KYOGRE,Y
Lana (anime),anime,SPECIES_LAPRAS,Y
Lana (anime),anime,SPECIES_LILLIPUP,Y
Lana (anime),anime,SPECIES_LITTEN,Y
Lana (anime),anime,SPECIES_MANAPHY,Y
Lana (anime),anime,SPECIES_MANTYKE,Y
Lana (anime),anime,SPECIES_MINIOR,Y
Lana (anime),anime,SPECIES_MISDREAVUS,Y
Lana (anime),anime,SPECIES_MUNCHLAX,Y
Lana (anime),anime,SPECIES_NECROZMA,Y
Lana (anime),anime,SPECIES_NIHILEGO,Y
Lana (anime),anime,SPECIES_PETILIL,Y
Lana (anime),anime,SPECIES_POPPLIO,Y
Lana (anime),anime,SPECIES_SURSKIT,Y
Lana (anime),anime,SPECIES_TAUROS,Y
Lana (anime),anime,SPECIES_TOGEDEMARU,Y
Lana (anime),anime,SPECIES_TRUBBISH,Y
Lana (anime),anime,SPECIES_TURTONATOR,Y
Lana (anime),anime,SPECIES_WAILMER,Y
Lana (anime),anime,SPECIES_WIMPOD,Y
Lana (anime),anime,SPECIES_WISHIWASHI,Y
Lana (anime),anime,SPECIES_XURKITREE,Y
Lance,champion,SPECIES_AERODACTYL,Y
Lance,champion,SPECIES_ARCEUS,Y
Lance,champion,SPECIES_AXEW,Y
Lance,champion,SPECIES_BAGON,Y
Lance,champion,SPECIES_CHARMANDER,Y
Lance,champion,SPECIES_CLEFFA,Y
Lance,champion,SPECIES_DEINO,Y
Lance,champion,SPECIES_DRATINI,Y
Lance,champion,SPECIES_ELEKID,Y
Lance,champion,SPECIES_ENTEI,Y
Lance,champion,SPECIES_EXEGGCUTE,Y
Lance,champion,SPECIES_GIBLE,Y
Lance,champion,SPECIES_GROWLITHE,Y
Lance,champion,SPECIES_HORSEA,Y
Lance,champion,SPECIES_KANGASKHAN,Y
Lance,champion,SPECIES_LAPRAS,Y
Lance,champion,SPECIES_LARVITAR,Y
Lance,champion,SPECIES_LUGIA,Y
Lance,champion,SPECIES_MAGIKARP,Y
Lance,champion,SPECIES_MUNCHLAX,Y
Lance,champion,SPECIES_ONIX,Y
Lance,champion,SPECIES_RAIKOU,Y
Lance,champion,SPECIES_RHYHORN,Y
Lance,champion,SPECIES_SNEASEL,Y
Lance,champion,SPECIES_SQUIRTLE,Y
Lance,champion,SPECIES_SUICUNE,Y
Lance,champion,SPECIES_SWABLU,Y
Lance,champion,SPECIES_TOTODILE,Y
Lance,champion,SPECIES_TRAPINCH,Y
Larry,gymleader,SPECIES_CLODSIRE,Y
Larry,gymleader,SPECIES_DUNSPARCE,Y
Larry,gymleader,SPECIES_FLAMIGO,Y
Larry,gymleader,SPECIES_GREAVARD,Y
Larry,gymleader,SPECIES_KOMALA,Y
Larry,gymleader,SPECIES_LECHONK,Y
Larry,gymleader,SPECIES_NYMBLE,Y
Larry,gymleader,SPECIES_ORICORIO,Y
Larry,gymleader,SPECIES_QUAXLY,Y
Larry,gymleader,SPECIES_RUFFLET,Y
Larry,gymleader,SPECIES_SMOLIV,Y
Larry,gymleader,SPECIES_SNORUNT,Y
Larry,gymleader,SPECIES_STARLY,Y
Larry,gymleader,SPECIES_SWABLU,Y
Larry,gymleader,SPECIES_TAUROS,Y
Larry,gymleader,SPECIES_TINKATINK,Y
Larry,gymleader,SPECIES_TROPIUS,Y
Leaf,protagonist,SPECIES_BULBASAUR,Y
Leaf,protagonist,SPECIES_CHARMANDER,Y
Leaf,protagonist,SPECIES_CLEFFA,Y
Leaf,protagonist,SPECIES_EEVEE,Y
Leaf,protagonist,SPECIES_GROUDON,Y
Leaf,protagonist,SPECIES_MOLTRES,Y
Leaf,protagonist,SPECIES_PICHU,Y
Leaf,protagonist,SPECIES_SQUIRTLE,Y
Lenora,gymleader,SPECIES_AUDINO,Y
Lenora,gymleader,SPECIES_CLEFFA,Y
Lenora,gymleader,SPECIES_DEERLING,Y
Lenora,gymleader,SPECIES_DUNSPARCE,Y
Lenora,gymleader,SPECIES_GOTHITA,Y
Lenora,gymleader,SPECIES_KANGASKHAN,Y
Lenora,gymleader,SPECIES_LICKITUNG,Y
Lenora,gymleader,SPECIES_LILLIPUP,Y
Lenora,gymleader,SPECIES_MINCCINO,Y
Lenora,gymleader,SPECIES_OSHAWOTT,Y
Lenora,gymleader,SPECIES_PATRAT,Y
Lenora,gymleader,SPECIES_RUFFLET,Y
Lenora,gymleader,SPECIES_SANDILE,Y
Lenora,gymleader,SPECIES_YAMASK,Y
Leon,champion,SPECIES_AXEW,Y
Leon,champion,SPECIES_CALYREX,Y
Leon,champion,SPECIES_CHARMANDER,Y
Leon,champion,SPECIES_DREEPY,Y
Leon,champion,SPECIES_DURALUDON,Y
Leon,champion,SPECIES_ETERNATUS,Y
Leon,champion,SPECIES_GOOMY,Y
Leon,champion,SPECIES_GROOKEY,Y
Leon,champion,SPECIES_HONEDGE,Y
Leon,champion,SPECIES_MACHOP,Y
Leon,champion,SPECIES_MIMEJR,Y
Leon,champion,SPECIES_RHYHORN,Y
Leon,champion,SPECIES_ROOKIDEE,Y
Leon,champion,SPECIES_SCORBUNNY,Y
Leon,champion,SPECIES_SOBBLE,Y
Leon,champion,SPECIES_TRAPINCH,Y
Leon,champion,SPECIES_TYMPOLE,Y
Leon,champion,SPECIES_WOOLOO,Y
Leon,champion,SPECIES_ZACIAN,Y
Leon,champion,SPECIES_ZAMAZENTA,Y
Leon,champion,SPECIES_ZIGZAGOON_GALARIAN,Y
Lillie (anime),anime,SPECIES_BOUNSWEET,Y
Lillie (anime),anime,SPECIES_CATERPIE,Y
Lillie (anime),anime,SPECIES_CLEFFA,Y
Lillie (anime),anime,SPECIES_COSMOG,Y
Lillie (anime),anime,SPECIES_EEVEE,Y
Lillie (anime),anime,SPECIES_GEODUDE,Y
Lillie (anime),anime,SPECIES_GRUBBIN,Y
Lillie (anime),anime,SPECIES_JANGMO_O,Y
Lillie (anime),anime,SPECIES_LAPRAS,Y
Lillie (anime),anime,SPECIES_LARVITAR,Y
Lillie (anime),anime,SPECIES_LILLIPUP,Y
Lillie (anime),anime,SPECIES_MAGEARNA,Y
Lillie (anime),anime,SPECIES_MANTYKE,Y
Lillie (anime),anime,SPECIES_MAREANIE,Y
Lillie (anime),anime,SPECIES_MUDBRAY,Y
Lillie (anime),anime,SPECIES_MUNCHLAX,Y
Lillie (anime),anime,SPECIES_NECROZMA,Y
Lillie (anime),anime,SPECIES_NIHILEGO,Y
Lillie (anime),anime,SPECIES_ORICORIO,Y
Lillie (anime),anime,SPECIES_PICHU,Y
Lillie (anime),anime,SPECIES_ROCKRUFF,Y
Lillie (anime),anime,SPECIES_SALANDIT,Y
Lillie (anime),anime,SPECIES_SANDSHREW,Y
Lillie (anime),anime,SPECIES_SWABLU,Y
Lillie (anime),anime,SPECIES_TAUROS,Y
Lillie (anime),anime,SPECIES_TYPE_NULL,Y
Lillie (anime),anime,SPECIES_VULPIX,Y
Lillie (anime),anime,SPECIES_ZORUA,Y
Liza,gymleader,SPECIES_BALTOY,Y
Liza,gymleader,SPECIES_BRONZOR,Y
Liza,gymleader,SPECIES_CELESTEELA,Y
Liza,gymleader,SPECIES_CHINGLING,Y
Liza,gymleader,SPECIES_CORPHISH,Y
Liza,gymleader,SPECIES_DROWZEE,Y
Liza,gymleader,SPECIES_GOTHITA,Y
Liza,gymleader,SPECIES_GROUDON,Y
Liza,gymleader,SPECIES_JIRACHI,Y
Liza,gymleader,SPECIES_KYOGRE,Y
